week,rank,title,artist,spotify_id,danceability,energy,tempo,valence,speechiness,acousticness,instrumentalness,liveness,loudness,key,mode,genre
2025-05-18,23,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3,0.898,0.472,101.061,0.214,0.0776,0.0107,0.0,0.141,-7.001,1.0,1.0,hip hop
2025-05-18,24,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO,0.714,0.415,140.059,0.506,0.0634,0.758,0.000112,0.133,-10.338,1.0,0.0,r&b
2025-05-18,25,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC,0.718,0.77,159.908,0.618,0.112,0.482,0.000108,0.136,-4.273,6.0,1.0,vietnamese hip hop
2025-05-18,26,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad,0.554,0.808,108.548,0.372,0.0368,0.214,0.0,0.159,-4.169,1.0,1.0,
2025-05-18,27,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10,0.635,0.601,123.994,0.332,0.0295,0.246,0.0,0.11,-6.129,1.0,0.0,
2025-05-18,28,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc,0.383,0.565,119.824,0.188,0.0367,0.118,0.0,0.128,-4.64,10.0,0.0,alternative r&b
2025-05-18,29,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded,0.366,0.492,197.768,0.349,0.0324,0.0899,0.000994,0.132,-7.9,11.0,1.0,country
2025-05-18,30,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD,,,,,,,,,,,,
2025-05-18,31,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc,0.782,0.641,107.997,0.522,0.0275,0.332,0.00923,0.108,-6.431,3.0,1.0,country
2025-05-18,32,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5,0.705,0.339,97.989,0.457,0.0278,0.552,0.0814,0.12,-10.612,7.0,1.0,bedroom pop
2025-05-18,33,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ,0.863,0.804,106.986,0.874,0.0346,0.0542,0.000685,0.0946,-3.685,11.0,0.0,
2025-05-18,34,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-05-18,35,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl,0.466,0.804,151.943,0.451,0.0457,0.162,0.0,0.155,-4.638,6.0,0.0,country
2025-05-18,36,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI,0.68,0.909,126.004,0.633,0.0624,0.0121,0.0,0.222,-3.487,10.0,0.0,art pop
2025-05-18,37,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY,0.642,0.887,115.999,0.888,0.0406,0.137,0.0,0.0829,-3.883,0.0,1.0,
2025-05-18,38,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb,0.874,0.672,103.921,0.711,0.198,0.0206,0.0,0.0783,-5.568,0.0,1.0,hip hop
2025-05-18,39,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L,0.593,0.734,125.937,0.518,0.0514,0.02,0.0,0.138,-5.416,9.0,1.0,country
2025-05-18,40,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q,0.674,0.907,112.964,0.721,0.064,0.101,0.0,0.297,-4.086,3.0,1.0,pop
2025-05-18,41,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe,0.707,0.68,125.058,0.62,0.0884,0.274,0.0,0.0932,-6.203,8.0,1.0,
2025-05-18,42,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT,0.671,0.697,119.867,0.848,0.116,0.19,0.0,0.393,-3.851,11.0,1.0,
2025-05-18,43,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52,0.786,0.741,113.98,0.816,0.0309,0.293,0.0,0.132,-6.147,0.0,1.0,alternative r&b
2025-05-18,44,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h,0.467,0.247,148.101,0.126,0.0431,0.612,0.000271,0.17,-12.002,6.0,0.0,
2025-05-18,45,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6,0.436,0.723,92.855,0.235,0.0301,9.37e-05,8.82e-05,0.0929,-2.291,1.0,1.0,
2025-05-18,46,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI,0.647,0.645,120.098,0.422,0.0303,0.0871,0.0,0.671,-6.425,7.0,0.0,
2025-05-18,47,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j,0.494,0.413,94.938,0.273,0.0254,0.682,6.72e-05,0.193,-10.432,11.0,1.0,
2025-05-18,48,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt,0.572,0.535,161.794,0.414,0.0391,0.471,3.61e-06,0.0902,-7.493,8.0,1.0,
2025-05-18,49,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of,0.801,0.773,101.935,0.709,0.155,0.055,0.0,0.189,-3.756,1.0,0.0,melodic rap
2025-05-18,50,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU,0.572,0.867,158.057,0.67,0.045,0.237,2.84e-05,0.109,-4.784,8.0,1.0,country
2025-05-18,51,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya,0.625,0.131,136.02,0.032,0.0717,0.177,0.218,0.0807,-27.405,7.0,0.0,reggaeton
2025-05-18,52,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg,,,,,,,,,,,,country
2025-05-18,53,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr,0.593,0.325,110.068,0.442,0.0296,0.957,0.219,0.286,-11.214,6.0,1.0,v-pop
2025-05-18,54,Azizam,Ed Sheeran,0GRc3eGTg8HBdWLRGYgqIc,0.663,0.899,127.998,0.876,0.0473,0.00255,0.0,0.065,-5.103,6.0,1.0,soft pop
2025-05-18,55,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar,,,,,,,,,,,,country
2025-05-18,56,Dangerous,Sleep Token,105Fwh9wijwT41rrfgSnrE,0.212,0.571,73.566,0.114,0.0415,0.00326,0.0,0.0954,-6.877,11.0,0.0,progressive metal
2025-05-18,57,Caramel,Sleep Token,1QrbZhFYlViXd60g130vw1,0.631,0.775,94.01,0.29,0.0331,0.00432,9.17e-06,0.061,-5.385,5.0,0.0,progressive metal
2025-05-18,58,Emergence,Sleep Token,2OMjHcniFxzijWX7EaBrXE,0.517,0.584,126.106,0.163,0.0351,0.0225,7.57e-05,0.0826,-6.729,4.0,0.0,progressive metal
2025-05-18,59,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2,0.59,0.641,123.887,0.712,0.183,0.71,4.99e-05,0.0945,-5.933,3.0,0.0,dark r&b
2025-05-18,60,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE,0.579,0.522,79.453,0.245,0.0993,0.761,1.41e-05,0.655,-8.393,1.0,1.0,hyperpop
2025-05-18,61,Even In Arcadia,Sleep Token,4IixOTCzviJgIigKleiVbo,0.357,0.253,118.014,0.0714,0.0339,0.787,0.000894,0.352,-11.402,9.0,0.0,progressive metal
2025-05-18,62,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr,0.697,0.598,105.056,0.485,0.0309,0.512,0.0,0.107,-5.655,4.0,1.0,country
2025-05-18,63,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU,0.676,0.632,146.093,0.438,0.102,0.301,0.0,0.0767,-7.181,7.0,1.0,christian pop
2025-05-18,64,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV,0.512,0.859,170.111,0.374,0.0323,0.0361,0.0,0.255,-4.364,7.0,1.0,
2025-05-18,65,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2,0.47,0.75,79.814,0.62,0.112,0.216,0.0,0.169,-5.887,2.0,0.0,corrido
2025-05-18,66,Look To Windward,Sleep Token,4Lojbtk7XNMdSKRHSFbdkm,0.447,0.498,148.948,0.105,0.0346,0.0279,0.000182,0.247,-9.125,6.0,0.0,progressive metal
2025-05-18,67,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP,,,,,,,,,,,,country hip hop
2025-05-18,68,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz,0.502,0.223,126.31,0.396,0.0331,0.943,3.78e-06,0.0766,-11.285,11.0,1.0,country
2025-05-18,69,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de,0.889,0.298,100.042,0.314,0.182,0.00306,1.26e-05,0.173,-9.086,1.0,1.0,hip hop
2025-05-18,70,Past Self,Sleep Token,0Uvf2v96tJ5CuyK0LtyAgd,0.753,0.662,137.028,0.63,0.0283,0.104,0.0,0.175,-6.569,2.0,0.0,progressive metal
2025-05-18,71,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC,0.452,0.737,147.822,0.179,0.27,0.354,0.0,0.105,-6.22,6.0,1.0,
2025-05-18,72,Damocles,Sleep Token,3enIFKYJKSVyjXVzmup28I,0.536,0.593,156.082,0.265,0.0319,0.0296,1.19e-06,0.104,-6.722,6.0,1.0,progressive metal
2025-05-18,73,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2,0.168,0.00332,119.387,0.219,0.0615,0.192,0.79,0.112,-46.113,10.0,1.0,reggaeton
2025-05-18,74,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs,0.773,0.645,114.996,0.923,0.0349,0.342,3.38e-06,0.32,-6.376,4.0,0.0,corrido
2025-05-18,75,Gethsemane,Sleep Token,29JLgNBcOky7QB68OrvYxO,0.378,0.599,141.027,0.134,0.0361,0.00346,4.06e-05,0.381,-7.677,1.0,1.0,progressive metal
2025-05-18,76,Rather Lie,Playboi Carti & The Weeknd,68qeaZhtMZ6abrJCYt6nQn,0.72,0.665,132.991,0.279,0.0325,0.0583,0.0,0.213,-4.431,8.0,1.0,rage rap
2025-05-18,77,Provider,Sleep Token,7JVAVLkkhpKOp8g4jX5Z12,0.47,0.453,147.949,0.174,0.0325,0.0128,7.14e-06,0.177,-7.323,7.0,0.0,progressive metal
2025-05-18,78,Backseat Driver,Kane Brown,68SYsp6XfIEnlDYMgMyxUv,0.431,0.67,75.995,0.467,0.0313,0.0744,1.04e-06,0.349,-5.312,6.0,1.0,country
2025-05-18,79,Twilight Zone,Ariana Grande,1edcyazKIdKrIuz9cWpXU6,0.729,0.476,114.923,0.202,0.0303,0.102,0.000111,0.0995,-7.381,5.0,1.0,pop
2025-05-18,80,Por Esos Ojos,Fuerza Regida,77pDO4WZPIdkwFve0iHWnb,0.696,0.678,102.48,0.522,0.0695,0.31,0.0,0.191,-7.002,5.0,0.0,corrido
2025-05-18,81,What Was That,Lorde,7hGCCQkdyF1MX6uk339uBS,0.603,0.612,126.612,0.174,0.159,0.352,2.68e-05,0.103,-6.732,0.0,1.0,
2025-05-18,82,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8,0.36,0.464,63.662,0.184,0.0702,0.749,0.859,0.0825,-29.598,10.0,0.0,reggaeton
2025-05-18,83,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX,,,,,,,,,,,,country
2025-05-18,84,Whiskey Drink,Jason Aldean,4ZIOtzgjSwq7oSkhWqapwa,0.509,0.838,89.996,0.689,0.0322,0.0954,0.0,0.0886,-4.633,0.0,1.0,country
2025-05-18,85,Busy Woman,Sabrina Carpenter,0b0Dz0Gi86SVdBxYeiQcCP,0.727,0.755,117.015,0.903,0.036,0.17,0.0,0.101,-5.152,7.0,1.0,pop
2025-05-18,86,You Had To Be There,Megan Moroney & Kenny Chesney,7GqNLsydHDulc4ifcS4Qqb,0.516,0.752,129.906,0.355,0.0419,0.00505,0.0,0.0965,-5.491,10.0,1.0,country
2025-05-18,87,Hands Of Time,Eric Church,2XZobkFLKJKBaH9yKpAB2B,0.551,0.864,158.247,0.825,0.0463,0.0912,1.65e-05,0.121,-4.469,0.0,1.0,country
2025-05-18,88,Feel It,d4vd,3SAga35lAPYdjj3qyfEsCF,0.565,0.593,120.509,0.429,0.0883,0.0288,0.0,0.215,-5.864,8.0,1.0,
2025-05-18,89,Whim Whamiee,PLUTO & YKNIECE,4eULTkHVLAhn5J5DOSNbdP,,,,,,,,,,,,
2025-05-18,90,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1,0.899,0.86,130.995,0.789,0.244,0.0579,0.0,0.0854,-2.699,5.0,0.0,southern hip hop
2025-05-18,91,Nope Your Too Late I Already Died,wifiskeleton & i wanna be a jack-o-lantern,0hta2Lb2zKJ7kEnAEZEE3G,0.704,0.597,119.993,0.978,0.036,0.105,0.00835,0.264,-10.458,4.0,0.0,
2025-05-18,92,Fix What You Didn't Break,Nate Smith,0GJ8peTqHq9pu5Yf2vHjjX,0.433,0.878,156.052,0.464,0.0435,0.000736,0.0,0.0909,-4.014,8.0,1.0,country
2025-05-18,93,Texas,Blake Shelton,3yU9fLsuDYjzVyZW2FLUqY,0.697,0.803,111.008,0.942,0.0277,0.0581,0.0,0.107,-5.62,8.0,0.0,country
2025-05-18,94,Thought It Was Love,Ty Myers,4fVoX6BG2jFhPx6uHKevpF,0.543,0.484,131.89,0.308,0.0258,0.148,1.97e-06,0.112,-7.131,4.0,1.0,country
2025-05-18,95,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor,0.849,0.708,91.981,0.636,0.0686,0.0741,0.00768,0.139,-5.502,1.0,1.0,corrido
2025-05-18,96,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH,0.794,0.296,74.906,0.617,0.126,0.296,0.0,0.174,-5.442,6.0,1.0,
2025-05-18,97,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD,0.85,0.648,93.116,0.688,0.311,0.0895,0.0,0.0808,-3.216,6.0,0.0,
2025-05-18,98,Money On Money,Young Thug Featuring Future,7p106V3HRaa0lCVL5oepMg,0.885,0.697,117.981,0.624,0.0893,0.0446,0.0,0.114,-7.614,4.0,1.0,vietnamese hip hop
2025-05-18,99,Ribs,Lorde,2MvvoeRt8NcOXWESkxWn3g,0.525,0.472,127.945,0.0424,0.0739,0.534,0.614,0.11,-9.277,4.0,1.0,
2025-05-18,100,Infinite Baths,Sleep Token,3lGs8BwNj35qaBx3uSOQdR,0.459,0.759,149.01,0.0989,0.0415,0.00767,0.000683,0.0744,-7.014,6.0,0.0,progressive metal
2025-05-25,1,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii,0.602,0.872,144.015,0.46,0.0324,0.0577,3.92e-06,0.0977,-4.508,10.0,0.0,vietnamese hip hop
2025-05-25,2,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK,0.653,0.499,146.087,0.436,0.0306,0.678,0.0,0.153,-6.826,10.0,1.0,country
2025-05-25,3,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv,,,,,,,,,,,,
2025-05-25,4,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe,0.446,0.682,112.252,0.382,0.0497,0.739,9.51e-06,0.0562,-6.229,2.0,1.0,
2025-05-25,5,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-05-25,6,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe,0.521,0.592,157.969,0.535,0.0304,0.308,0.0,0.122,-7.777,6.0,0.0,art pop
2025-05-25,7,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob,,,,,,,,,,,,country
2025-05-25,8,Superman,Morgan Wallen,3KC1yCIfkLrRaeeMUEKvg3,,,,,,,,,,,,country
2025-05-25,9,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf,0.722,0.709,81.012,0.604,0.0273,0.0633,0.0,0.0804,-4.95,9.0,1.0,
2025-05-25,10,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo,0.619,0.843,122.064,0.746,0.0284,0.00948,0.000118,0.164,-5.348,5.0,0.0,country
2025-05-25,11,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk,0.561,0.604,159.92,0.242,0.0337,0.199,1.9e-05,0.104,-4.409,9.0,1.0,
2025-05-25,12,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg,0.537,0.727,106.037,0.508,0.15,0.247,0.0,0.173,-4.184,5.0,1.0,rap
2025-05-25,13,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9,0.808,0.594,129.023,0.888,0.0373,0.338,0.00054,0.105,-6.838,0.0,1.0,
2025-05-25,14,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,105.029,0.219,0.0603,0.151,0.0,0.14,-5.692,10.0,1.0,
2025-05-25,15,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC,0.718,0.77,159.908,0.618,0.112,0.482,0.000108,0.136,-4.273,6.0,1.0,vietnamese hip hop
2025-05-25,16,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR,0.61,0.65,106.719,0.507,0.0474,0.399,0.0,0.11,-6.199,6.0,1.0,
2025-05-25,17,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB,0.747,0.507,104.978,0.438,0.0358,0.2,0.0608,0.117,-10.171,2.0,1.0,
2025-05-25,18,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1,0.635,0.462,179.949,0.601,0.12,0.174,2.26e-05,0.0697,-8.092,1.0,1.0,
2025-05-25,19,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP,0.638,0.855,127.986,0.731,0.0264,0.00757,0.0,0.245,-4.86,7.0,1.0,
2025-05-25,20,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg,,,,,,,,,,,,country
2025-05-25,21,Kick Myself,Morgan Wallen,50kjUO9iWqTamrb3va05hu,,,,,,,,,,,,country
2025-05-25,22,Eyes Are Closed,Morgan Wallen,5QEAqQ7NzbTP8Px5N3Ggmi,,,,,,,,,,,,country
2025-05-25,23,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP,0.831,0.555,135.015,0.444,0.0576,0.314,0.0,0.135,-6.331,1.0,0.0,southern hip hop
2025-05-25,24,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75,0.701,0.76,103.969,0.69,0.0285,0.107,6.54e-05,0.185,-5.478,0.0,1.0,pop
2025-05-25,25,Falling Apart,Morgan Wallen,0GnNHCDj2WOJl70UUcvAEP,,,,,,,,,,,,country
2025-05-25,26,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y,0.646,0.653,133.936,0.235,0.0392,0.294,0.0,0.0968,-4.132,1.0,1.0,
2025-05-25,27,Messy,Lola Young,3SKH53SPQbEnZR4cJPVaz2,0.797,0.549,110.981,0.647,0.0373,0.105,0.00343,0.123,-5.81,9.0,1.0,
2025-05-25,28,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY,0.777,0.783,149.027,0.939,0.26,0.0283,0.0,0.355,-4.477,0.0,0.0,k-pop
2025-05-25,29,"Skoal, Chevy, And Browning",Morgan Wallen,6TUf119oQrkteMSKTE1SOf,,,,,,,,,,,,country
2025-05-25,30,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS,0.768,0.775,119.999,0.6,0.0466,0.069,2.96e-06,0.138,-5.06,11.0,0.0,
2025-05-25,31,TN,Morgan Wallen,7lq4b3sYM9cYSnCMxCafKe,,,,,,,,,,,,country
2025-05-25,32,Where'd That Girl Go,Morgan Wallen,72EqPCCpe79JBwtLlVsdZ6,,,,,,,,,,,,country
2025-05-25,33,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO,0.714,0.415,140.059,0.506,0.0634,0.758,0.000112,0.133,-10.338,1.0,0.0,r&b
2025-05-25,34,Kiss Her In Front Of You,Morgan Wallen,3vhOv5qBOX9urPOC9VyhWl,,,,,,,,,,,,country
2025-05-25,35,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded,0.366,0.492,197.768,0.349,0.0324,0.0899,0.000994,0.132,-7.9,11.0,1.0,country
2025-05-25,36,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad,0.554,0.808,108.548,0.372,0.0368,0.214,0.0,0.159,-4.169,1.0,1.0,
2025-05-25,37,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc,0.383,0.565,119.824,0.188,0.0367,0.118,0.0,0.128,-4.64,10.0,0.0,alternative r&b
2025-05-25,38,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD,,,,,,,,,,,,
2025-05-25,39,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ,0.863,0.804,106.986,0.874,0.0346,0.0542,0.000685,0.0946,-3.685,11.0,0.0,
2025-05-25,40,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg,,,,,,,,,,,,country
2025-05-25,41,If You Were Mine,Morgan Wallen,710dGcMZzo15JzqhJmDjOR,,,,,,,,,,,,country
2025-05-25,42,Missing,Morgan Wallen,7trGQmK2IAYxLb3wgqfawy,,,,,,,,,,,,country
2025-05-25,43,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5,0.705,0.339,97.989,0.457,0.0278,0.552,0.0814,0.12,-10.612,7.0,1.0,bedroom pop
2025-05-25,44,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl,0.466,0.804,151.943,0.451,0.0457,0.162,0.0,0.155,-4.638,6.0,0.0,country
2025-05-25,45,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz,0.502,0.223,126.31,0.396,0.0331,0.943,3.78e-06,0.0766,-11.285,11.0,1.0,country
2025-05-25,46,Genesis,Morgan Wallen,5ImJTOd6BMsvwuRgnlmyr7,,,,,,,,,,,,country
2025-05-25,47,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-05-25,48,Don't We,Morgan Wallen,7quUr3mlWKcQuBRfl6g5Sn,,,,,,,,,,,,country
2025-05-25,49,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY,0.642,0.887,115.999,0.888,0.0406,0.137,0.0,0.0829,-3.883,0.0,1.0,
2025-05-25,50,Dark Til Daylight,Morgan Wallen,5t6VW9ocIgB84vD8uR5xXU,,,,,,,,,,,,country
2025-05-25,51,Interlude,Morgan Wallen,4NoOpkVBJsRB2YTiP9vRJD,,,,,,,,,,,,country
2025-05-25,52,Number 3 And Number 7,Morgan Wallen Featuring Eric Church,5xuaCJaNAqRLwV7OO5zPiF,0.784,0.472,123.958,0.493,0.0661,0.823,6.53e-06,0.159,-7.737,11.0,1.0,v-pop
2025-05-25,53,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI,0.68,0.909,126.004,0.633,0.0624,0.0121,0.0,0.222,-3.487,10.0,0.0,art pop
2025-05-25,54,Revelation,Morgan Wallen,4HWDNZ1i6gyzu9tUbNhC2C,,,,,,,,,,,,country
2025-05-25,55,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb,0.874,0.672,103.921,0.711,0.198,0.0206,0.0,0.0783,-5.568,0.0,1.0,hip hop
2025-05-25,56,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L,0.593,0.734,125.937,0.518,0.0514,0.02,0.0,0.138,-5.416,9.0,1.0,country
2025-05-25,57,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT,0.671,0.697,119.867,0.848,0.116,0.19,0.0,0.393,-3.851,11.0,1.0,
2025-05-25,58,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h,0.467,0.247,148.101,0.126,0.0431,0.612,0.000271,0.17,-12.002,6.0,0.0,
2025-05-25,59,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52,0.786,0.741,113.98,0.816,0.0309,0.293,0.0,0.132,-6.147,0.0,1.0,alternative r&b
2025-05-25,60,Jack And Jill,Morgan Wallen,1OjNUHE1W7Cxeph9DJzKbe,,,,,,,,,,,,country
2025-05-25,61,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI,0.647,0.645,120.098,0.422,0.0303,0.0871,0.0,0.671,-6.425,7.0,0.0,
2025-05-25,62,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6,0.436,0.723,92.855,0.235,0.0301,9.37e-05,8.82e-05,0.0929,-2.291,1.0,1.0,
2025-05-25,63,Come Back As A Redneck,Morgan Wallen Featuring HARDY,6lx6unJJCy2a6Y8EqgTdvp,0.695,0.497,109.985,0.49,0.0572,0.829,0.0193,0.0938,-12.758,0.0,1.0,vietnamese hip hop
2025-05-25,64,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt,0.572,0.535,161.794,0.414,0.0391,0.471,3.61e-06,0.0902,-7.493,8.0,1.0,
2025-05-25,65,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,11E0Czz974QfKWqJ9Niv5A,0.788,0.326,123.979,0.516,0.107,0.8,0.00116,0.118,-12.345,11.0,1.0,vietnamese hip hop
2025-05-25,66,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya,0.625,0.131,136.02,0.032,0.0717,0.177,0.218,0.0807,-27.405,7.0,0.0,reggaeton
2025-05-25,67,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of,0.801,0.773,101.935,0.709,0.155,0.055,0.0,0.189,-3.756,1.0,0.0,melodic rap
2025-05-25,68,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU,0.572,0.867,158.057,0.67,0.045,0.237,2.84e-05,0.109,-4.784,8.0,1.0,country
2025-05-25,69,The Dealer,Morgan Wallen Featuring ERNEST,14VvxC4zIJLiy1nnRL8eAX,0.495,0.208,129.95,0.228,0.0327,0.836,0.000257,0.103,-14.436,2.0,1.0,v-pop
2025-05-25,70,Leavin's The Least I Could Do,Morgan Wallen,5uhxL7UwvTMV6FSCTpKcjc,,,,,,,,,,,,country
2025-05-25,71,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE,0.579,0.522,79.453,0.245,0.0993,0.761,1.41e-05,0.655,-8.393,1.0,1.0,hyperpop
2025-05-25,72,Drinking Til It Does,Morgan Wallen,5gGz4XkNZV335nYgs34Ro7,,,,,,,,,,,,country
2025-05-25,73,Nothin' Left,Morgan Wallen,1oPhkzw5Jt2izQmKj7CkVO,,,,,,,,,,,,country
2025-05-25,74,Azizam,Ed Sheeran,0GRc3eGTg8HBdWLRGYgqIc,0.663,0.899,127.998,0.876,0.0473,0.00255,0.0,0.065,-5.103,6.0,1.0,soft pop
2025-05-25,75,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar,,,,,,,,,,,,country
