date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-05-20,7,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,95,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
2023-05-20,8,Clavaito,Chanel & Abraham Mateo,26V1bLUk0SBYkLEwl4caPR,79,162740,0,04EvopsobNB5TNIzzAp0w0,2023-04-27,bachata,bachata
2023-05-20,9,TQG,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,96,197933,1,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,"reggaeton, latin, urbano latino",reggaeton
2023-05-20,10,Yandel 150,Yandel,2oiixB9QMIzhWaHGVlQx4g,90,216148,1,0T4sp7vn9arhvBUAda3foX,2023-01-13,"reggaeton, urbano latino, latin",reggaeton
2023-05-20,11,Nochentera,Vicco,20CozgjF6bshBw8cLhN23B,81,202184,0,4uCz8u5i2bIYVUOSRdtr6v,2022-12-19,unknown,unknown
2023-05-20,12,Todo Contigo,Álvaro De Luna,0FLh1ZDsjnoACzBrAVjXT2,78,165527,0,1KgKemleH5GeTmcUA7U9ka,2023-03-17,unknown,unknown
2023-05-20,13,Niña Bonita,"Feid, Sean Paul",4VPoFy002PwspvctfYP6zx,88,187653,0,16ScBmKm5WA3RwvTqiQlJd,2023-04-21,"reggaeton, urbano latino",reggaeton
2023-05-20,14,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-20,15,Rara Vez,Taiu & Milo j,7MVIfkyzuUmQ716j8U7yGR,92,128677,0,26wRfIX4WqKLKHll9O3KnF,2023-02-08,argentine trap,argentine trap
2023-05-20,16,PLAYA DEL INGLÉS,"Quevedo, Myke Towers",3y33vvSSP8dNie0hDK4CvF,84,237525,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-20,17,Cupido,TINI,04ndZkbKGthTgYSv3xS7en,84,174369,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-20,18,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-20,19,WANDA,Quevedo,3FFMEWwqmcTHOY8Il2uVUP,87,160909,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-20,20,Si La Calle Llama - Remix,Eladio Carrion,3qXZqXGniqNt3PK2CBSZgM,86,240000,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-20,21,Los Ángeles,Aitana,0knbcslkZje0qdsqbd8jwj,84,158483,0,7itZH9cqWCweOqCGsjWlLx,2023-03-29,unknown,unknown
2023-05-20,22,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,90,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-05-20,23,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2023-05-20,24,MERCHO,LiL CaKe & Migrantes,1DxEbt6OSbrkRthk6pjZue,90,161451,0,5beJZJo0DqVaPVlA1cHwjj,2022-12-16,argentine trap,argentine trap
2023-05-20,25,Vagabundo,"Sebastian Yatra, Manuel Turizo, Beéle",1MB8kTH7VKvAMfL9SHgJmG,78,215600,0,0Rl1vI3oOOh3rylfBLiemc,2023-05-12,"colombian pop, reggaeton",colombian pop
2023-05-20,26,Mi Nena Remix,Maikel Delacalle & Quevedo,4GNMcZiHw1D65tLATm09rK,82,220000,0,44h2U2huy0NFGn5urk9Jfe,2023-03-23,"trap latino, latin r&b",trap latino
2023-05-20,27,PUNTO G,Quevedo,1fcP2ZJG2ouG99iU2nI6HT,86,151324,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-20,28,Tattoo,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,90,183374,0,0LRTS7FyYLppkDLOZT02Xp,2023-02-25,europop,europop
2023-05-20,29,Que te vaya bien,Rvfv,7yGj9Cu5NXdlN0svXgkUVA,77,204960,0,3qZScxzItDhzZzfTE5z8lW,2023-04-21,"flamenco urbano, flamenco",flamenco urbano
2023-05-20,30,La Fiesta,Pedro Capó,2o6pi3nx1UAYxuBccabCMQ,73,201044,0,4jL4G1XbqAKQjp3irG9kl1,2022-12-02,"latin pop, latin",latin pop
2023-05-20,31,Hey Mor,Ozuna,1zsPaEkglFvxjAhrM8yhpr,91,196600,0,1kjfMVBNhsDeRyAu9zbLfF,2022-10-07,"reggaeton, trap latino, latin, urbano latino",reggaeton
2023-05-20,32,Antes,"Rvfv, Edu García",1fGyuHEZApuDCnLwtYmTfn,79,153684,0,2rj3MJ2xl1NJK09lvNi50A,2023-03-10,"flamenco urbano, flamenco",flamenco urbano
