date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-08-17,29,MI EX TENÍA RAZÓN,KAROL G,54zcJnb3tp9c5OVKREZ1Is,74,154374,0,0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,"reggaeton, latin, urbano latino",reggaeton
2023-08-17,30,Super Shy,NewJeans,5sdQOyqq2IDhvmx2lHOpwd,95,154666,0,5V729UqvhwNOcMejx0m55I,2023-07-07,k-pop,k-pop
2023-08-17,31,TOPIA TWINS (feat. Rob49 & 21 Savage),Travis Scott,0lodMO0qK83vfPiiD7FMEt,90,223173,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-17,32,No Role Modelz,J. Cole,68Dni7IE4VyPkTOH9mRWHr,90,292799,1,0UMMIkurRUmkruZ3KGBLtG,2014-12-09,rap,rap
2023-08-17,33,Wasted On You,Morgan Wallen,5YanmSgudc0CaxZrn40YnM,87,178520,0,1AlJetbC3AI9aGsiGn0O6T,2021-01-08,country,country
2023-08-17,34,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,96,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-08-17,35,Karma,Taylor Swift,7KokYm8cMIXCsGVmUvKtqf,90,204852,1,151w1FgRZfnKZA9FEcg9Z3,2022-10-21,unknown,unknown
2023-08-17,36,Speed Drive (From Barbie The Album),Charli XCX,5VxmI3IdgAxWVvUnJoLuY2,89,117809,0,6MLx7SZjcmMHNUJc1Tcir0,2023-06-29,"hyperpop, art pop",hyperpop
2023-08-17,37,All My Life (feat. J. Cole),Lil Durk,6HgWWaMu31KdOpEG5l28BG,80,223878,1,0lZQagJ5r0crB35zphSD4A,2023-05-26,"chicago drill, drill",chicago drill
2023-08-17,38,LALA,Myke Towers,7ABLbnD53cQK00mhcaOUVG,99,197920,1,3puAvurwvtvi1rodndIPW8,2023-03-23,"reggaeton, trap latino, urbano latino",reggaeton
2023-08-17,39,Blank Space,Taylor Swift,1u8c2t2Cy7UBoG4ArRcF5g,83,231826,0,1yGbNOtRIgdIiGHOEBaZWf,2014-10-27,unknown,unknown
2023-08-17,40,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,5CCr8msaN3MhgqBoa9yWhH,92,131013,1,2pOEFqvfxp5uUQ8vQEmVA0,2023-02-03,bedroom pop,bedroom pop
